,nodes neighbors,labels
944,"[[5, 7, 13, 27, 28], [26, 28, 29], [11, 23, 25, 28], [8, 10, 14, 16, 18, 19, 28], [6, 12, 17, 21, 23, 28], [0, 7, 13, 27, 28], [4, 12, 17, 21, 28], [0, 5, 13, 27, 28], [3, 10, 14, 16, 18, 19, 28], [15, 20, 22, 24, 28], [3, 8, 14, 16, 18, 19, 28], [2, 23, 25, 28], [4, 6, 17, 21, 28], [0, 5, 7, 27, 28], [3, 8, 10, 16, 18, 19, 28], [9, 20, 22, 24, 28], [3, 8, 10, 14, 18, 19, 28], [4, 6, 12, 21, 28], [3, 8, 10, 14, 16, 19, 28], [3, 8, 10, 14, 16, 18, 28], [9, 15, 22, 24, 28], [4, 6, 12, 17, 28], [9, 15, 20, 24, 28], [2, 4, 11, 25, 28], [9, 15, 20, 22, 28], [2, 11, 23, 28], [1, 28, 29], [0, 5, 7, 13, 28], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 29], [1, 26, 28]]",1.0
945,"[[2, 4, 5, 6, 9, 10, 11, 12, 15, 16, 17], [3, 7, 8, 13, 14, 15], [0, 4, 5, 6, 9, 10, 11, 12, 15, 16, 17], [1, 7, 8, 13, 14, 15], [0, 2, 5, 6, 9, 10, 11, 12, 15, 16, 17], [0, 2, 4, 6, 9, 10, 11, 12, 15, 16, 17], [0, 2, 4, 5, 9, 10, 11, 12, 15, 16, 17], [1, 3, 8, 13, 14, 15], [1, 3, 7, 13, 14, 15], [0, 2, 4, 5, 6, 10, 11, 12, 15, 16, 17], [0, 2, 4, 5, 6, 9, 11, 12, 15, 16, 17], [0, 2, 4, 5, 6, 9, 10, 12, 15, 16, 17], [0, 2, 4, 5, 6, 9, 10, 11, 15, 16, 17], [1, 3, 7, 8, 14, 15], [1, 3, 7, 8, 13, 15], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 17], [0, 2, 4, 5, 6, 9, 10, 11, 12, 15, 17], [0, 2, 4, 5, 6, 9, 10, 11, 12, 15, 16]]",1.0
946,"[[1, 13, 16, 18, 22], [0, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31], [1, 3, 11, 23], [1, 2, 11, 23], [1, 5, 9, 10, 17, 20, 28], [1, 4, 9, 10, 17, 20, 28], [1, 7, 12, 27, 29], [1, 6, 12, 27, 29], [1, 19, 24, 31], [1, 4, 5, 10, 17, 20, 28], [1, 4, 5, 9, 17, 20, 28], [1, 2, 3, 14, 15, 21, 23, 25, 26, 30], [1, 6, 7, 27, 29], [0, 1, 16, 18, 22], [1, 11, 15, 21, 25, 26, 30], [1, 11, 14, 21, 25, 26, 30], [0, 1, 13, 18, 22], [1, 4, 5, 9, 10, 20, 28], [0, 1, 13, 16, 22], [1, 8, 24, 31], [1, 4, 5, 9, 10, 17, 28], [1, 11, 14, 15, 25, 26, 30], [0, 1, 13, 16, 18], [1, 2, 3, 11], [1, 8, 19, 31], [1, 11, 14, 15, 21, 26, 30], [1, 11, 14, 15, 21, 25, 30], [1, 6, 7, 12, 29], [1, 4, 5, 9, 10, 17, 20], [1, 6, 7, 12, 27], [1, 11, 14, 15, 21, 25, 26], [1, 8, 19, 24]]",1.0
947,"[[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14], [0, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14], [0, 1, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14], [0, 1, 2, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14], [0, 1, 2, 3, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14], [0, 1, 2, 3, 4, 6, 7, 8, 9, 10, 11, 12, 13, 14], [0, 1, 2, 3, 4, 5, 7, 8, 9, 10, 11, 12, 13, 14], [0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14], [0, 1, 2, 3, 4, 5, 6, 7, 9, 10, 11, 12, 13, 14], [0, 1, 2, 3, 4, 5, 6, 7, 8, 10, 11, 12, 13, 14], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 11, 12, 13, 14], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 12, 13, 14], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 13, 14], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 14], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]]",1.0
948,"[[3, 6, 7, 8, 10, 11, 12], [2, 3, 4, 5, 9], [1, 3, 4, 5, 9], [0, 1, 2, 4, 5, 6, 7, 8, 9, 10, 11, 12], [1, 2, 3, 5, 9], [1, 2, 3, 4, 9], [0, 3, 7, 8, 10, 11, 12], [0, 3, 6, 8, 9, 10, 11, 12], [0, 3, 6, 7, 10, 11, 12], [1, 2, 3, 4, 5, 7], [0, 3, 6, 7, 8, 11, 12], [0, 3, 6, 7, 8, 10, 12], [0, 3, 6, 7, 8, 10, 11]]",1.0
949,"[[2, 7, 8, 9, 19, 22], [3, 7, 11, 12, 14, 20], [0, 7, 8, 9, 19, 22], [1, 7, 11, 12, 14, 20], [6, 7, 16, 17], [7, 10, 13, 15, 18, 21], [4, 7, 16, 17], [0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22], [0, 2, 7, 9, 19, 22], [0, 2, 7, 8, 19, 22], [5, 7, 13, 15, 18, 21], [1, 3, 7, 12, 14, 20], [1, 3, 7, 11, 14, 20], [5, 7, 10, 15, 18, 21], [1, 3, 7, 11, 12, 20], [5, 7, 10, 13, 18, 21], [4, 6, 7, 17], [4, 6, 7, 16, 22], [5, 7, 10, 13, 15, 21], [0, 2, 7, 8, 9, 22], [1, 3, 7, 11, 12, 14], [5, 7, 10, 13, 15, 18], [0, 2, 7, 8, 9, 17, 19]]",1.0
950,"[[2, 3, 7, 9, 11], [3, 6, 12, 13], [0, 3, 7, 9, 11], [0, 1, 2, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13], [3, 5, 8, 10], [3, 4, 8, 10], [1, 3, 12, 13], [0, 2, 3, 9, 11], [3, 4, 5, 10], [0, 2, 3, 7, 11], [3, 4, 5, 8], [0, 2, 3, 7, 9], [1, 3, 6, 13], [1, 3, 6, 12]]",1.0
951,"[[1, 4, 6, 7, 8, 9], [0, 4, 6, 7, 8, 9], [3, 4, 5, 10, 11], [2, 4, 5, 10, 11], [0, 1, 2, 3, 5, 6, 7, 8, 9, 10, 11], [2, 3, 4, 10, 11], [0, 1, 4, 7, 8, 9], [0, 1, 4, 6, 8, 9], [0, 1, 4, 6, 7, 9], [0, 1, 4, 6, 7, 8], [2, 3, 4, 5, 11], [2, 3, 4, 5, 10]]",1.0
952,"[[1, 3, 5, 6, 7, 8, 9, 10, 11, 13, 14, 17, 18, 19, 22, 23, 25, 26, 28, 29, 30, 31, 32, 33, 34, 35, 38, 39, 40], [0, 3, 5, 6, 7, 8, 9, 10, 11, 13, 14, 17, 18, 19, 22, 23, 25, 26, 28, 29, 30, 31, 32, 33, 34, 35, 38, 39, 40], [4, 8, 12, 16, 21, 27], [0, 1, 5, 6, 7, 8, 9, 10, 11, 13, 14, 17, 18, 19, 22, 23, 25, 26, 28, 29, 30, 31, 32, 33, 34, 35, 38, 39, 40], [2, 8, 12, 21], [0, 1, 3, 6, 7, 8, 9, 10, 11, 13, 14, 17, 18, 19, 22, 23, 25, 26, 28, 29, 30, 31, 32, 33, 34, 35, 38, 39, 40], [0, 1, 3, 5, 7, 8, 9, 10, 11, 13, 14, 17, 18, 19, 22, 23, 25, 26, 28, 29, 30, 31, 32, 33, 34, 35, 38, 39, 40], [0, 1, 3, 5, 6, 8, 9, 10, 11, 13, 14, 17, 18, 19, 22, 23, 25, 26, 28, 29, 30, 31, 32, 33, 34, 35, 38, 39, 40], [0, 1, 2, 3, 4, 5, 6, 7, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40], [0, 1, 3, 5, 6, 7, 8, 10, 11, 13, 14, 17, 18, 19, 22, 23, 25, 26, 28, 29, 30, 31, 32, 33, 34, 35, 38, 39, 40], [0, 1, 3, 5, 6, 7, 8, 9, 11, 13, 14, 17, 18, 19, 22, 23, 25, 26, 28, 29, 30, 31, 32, 33, 34, 35, 38, 39, 40], [0, 1, 3, 5, 6, 7, 8, 9, 10, 13, 14, 17, 18, 19, 22, 23, 25, 26, 28, 29, 30, 31, 32, 33, 34, 35, 38, 39, 40], [2, 4, 8, 21], [0, 1, 3, 5, 6, 7, 8, 9, 10, 11, 14, 17, 18, 19, 22, 23, 25, 26, 28, 29, 30, 31, 32, 33, 34, 35, 38, 39, 40], [0, 1, 3, 5, 6, 7, 8, 9, 10, 11, 13, 17, 18, 19, 22, 23, 25, 26, 28, 29, 30, 31, 32, 33, 34, 35, 38, 39, 40], [8, 20, 24, 36, 37], [2, 8, 27], [0, 1, 3, 5, 6, 7, 8, 9, 10, 11, 13, 14, 18, 19, 22, 23, 25, 26, 28, 29, 30, 31, 32, 33, 34, 35, 38, 39, 40], [0, 1, 3, 5, 6, 7, 8, 9, 10, 11, 13, 14, 17, 19, 22, 23, 25, 26, 28, 29, 30, 31, 32, 33, 34, 35, 38, 39, 40], [0, 1, 3, 5, 6, 7, 8, 9, 10, 11, 13, 14, 17, 18, 22, 23, 25, 26, 28, 29, 30, 31, 32, 33, 34, 35, 38, 39, 40], [8, 15, 24, 36, 37], [2, 4, 8, 12], [0, 1, 3, 5, 6, 7, 8, 9, 10, 11, 13, 14, 17, 18, 19, 23, 25, 26, 28, 29, 30, 31, 32, 33, 34, 35, 38, 39, 40], [0, 1, 3, 5, 6, 7, 8, 9, 10, 11, 13, 14, 17, 18, 19, 22, 25, 26, 28, 29, 30, 31, 32, 33, 34, 35, 38, 39, 40], [8, 15, 20, 36, 37], [0, 1, 3, 5, 6, 7, 8, 9, 10, 11, 13, 14, 17, 18, 19, 22, 23, 26, 28, 29, 30, 31, 32, 33, 34, 35, 38, 39, 40], [0, 1, 3, 5, 6, 7, 8, 9, 10, 11, 13, 14, 17, 18, 19, 22, 23, 25, 28, 29, 30, 31, 32, 33, 34, 35, 38, 39, 40], [2, 8, 16], [0, 1, 3, 5, 6, 7, 8, 9, 10, 11, 13, 14, 17, 18, 19, 22, 23, 25, 26, 29, 30, 31, 32, 33, 34, 35, 38, 39, 40], [0, 1, 3, 5, 6, 7, 8, 9, 10, 11, 13, 14, 17, 18, 19, 22, 23, 25, 26, 28, 30, 31, 32, 33, 34, 35, 38, 39, 40], [0, 1, 3, 5, 6, 7, 8, 9, 10, 11, 13, 14, 17, 18, 19, 22, 23, 25, 26, 28, 29, 31, 32, 33, 34, 35, 38, 39, 40], [0, 1, 3, 5, 6, 7, 8, 9, 10, 11, 13, 14, 17, 18, 19, 22, 23, 25, 26, 28, 29, 30, 32, 33, 34, 35, 38, 39, 40], [0, 1, 3, 5, 6, 7, 8, 9, 10, 11, 13, 14, 17, 18, 19, 22, 23, 25, 26, 28, 29, 30, 31, 33, 34, 35, 38, 39, 40], [0, 1, 3, 5, 6, 7, 8, 9, 10, 11, 13, 14, 17, 18, 19, 22, 23, 25, 26, 28, 29, 30, 31, 32, 34, 35, 38, 39, 40], [0, 1, 3, 5, 6, 7, 8, 9, 10, 11, 13, 14, 17, 18, 19, 22, 23, 25, 26, 28, 29, 30, 31, 32, 33, 35, 38, 39, 40], [0, 1, 3, 5, 6, 7, 8, 9, 10, 11, 13, 14, 17, 18, 19, 22, 23, 25, 26, 28, 29, 30, 31, 32, 33, 34, 38, 39, 40], [8, 15, 20, 24, 37], [8, 15, 20, 24, 36], [0, 1, 3, 5, 6, 7, 8, 9, 10, 11, 13, 14, 17, 18, 19, 22, 23, 25, 26, 28, 29, 30, 31, 32, 33, 34, 35, 39, 40], [0, 1, 3, 5, 6, 7, 8, 9, 10, 11, 13, 14, 17, 18, 19, 22, 23, 25, 26, 28, 29, 30, 31, 32, 33, 34, 35, 38, 40], [0, 1, 3, 5, 6, 7, 8, 9, 10, 11, 13, 14, 17, 18, 19, 22, 23, 25, 26, 28, 29, 30, 31, 32, 33, 34, 35, 38, 39]]",1.0
953,"[[1, 3, 4, 5, 8, 9, 10, 12, 13], [0, 3, 4, 5, 8, 9, 10, 12, 13], [5, 6, 7, 11], [0, 1, 4, 5, 8, 9, 10, 12, 13], [0, 1, 3, 5, 8, 9, 10, 12, 13], [0, 1, 2, 3, 4, 6, 7, 8, 9, 10, 11, 12, 13], [2, 5, 7, 11], [2, 5, 6, 11], [0, 1, 3, 4, 5, 9, 10, 12, 13], [0, 1, 3, 4, 5, 8, 10, 12, 13], [0, 1, 3, 4, 5, 8, 9, 12, 13], [2, 5, 6, 7], [0, 1, 3, 4, 5, 8, 9, 10, 13], [0, 1, 3, 4, 5, 8, 9, 10, 12]]",1.0
954,"[[1, 6, 7, 9, 11, 13, 14, 17], [0, 6, 7, 9, 11, 13, 14, 17], [7, 10, 15, 16, 18], [4, 5, 7, 8, 12], [3, 5, 7, 8, 12], [3, 4, 7, 8, 12], [0, 1, 7, 9, 11, 13, 14, 17], [0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18], [3, 4, 5, 7, 12], [0, 1, 6, 7, 11, 13, 14, 17], [2, 7, 15, 16, 18], [0, 1, 6, 7, 9, 13, 14, 17], [3, 4, 5, 7, 8], [0, 1, 6, 7, 9, 11, 14, 17], [0, 1, 6, 7, 9, 11, 13, 17], [2, 7, 10, 16, 18], [2, 7, 10, 15, 18], [0, 1, 6, 7, 9, 11, 13, 14], [2, 7, 10, 15, 16]]",1.0
955,"[[3, 7, 11, 12, 20], [6, 7, 10, 14, 18, 19], [7, 8, 13, 17], [0, 7, 11, 12, 20], [5, 7, 9, 15, 16], [4, 7, 9, 15, 16], [1, 7, 10, 14, 18, 19], [0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20], [2, 7, 13, 17], [4, 5, 7, 15, 16], [1, 6, 7, 14, 18, 19], [0, 3, 7, 12, 20], [0, 3, 7, 11, 20], [2, 7, 8, 17], [1, 6, 7, 10, 18, 19], [4, 5, 7, 9, 16], [4, 5, 7, 9, 15], [2, 7, 8, 13], [1, 6, 7, 10, 14, 19], [1, 6, 7, 10, 14, 18], [0, 3, 7, 11, 12]]",1.0
956,"[[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26], [0, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26], [0, 1, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26], [0, 1, 2, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26], [0, 1, 2, 3, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26], [0, 1, 2, 3, 4, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26], [0, 1, 2, 3, 4, 5, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26], [0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26], [0, 1, 2, 3, 4, 5, 6, 7, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26], [0, 1, 2, 3, 4, 5, 6, 7, 8, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 18, 19, 20, 21, 22, 23, 24, 25, 26], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 19, 20, 21, 22, 23, 24, 25, 26], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 20, 21, 22, 23, 24, 25, 26], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 21, 22, 23, 24, 25, 26], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 22, 23, 24, 25, 26], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 23, 24, 25, 26], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 24, 25, 26], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 25, 26], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 26], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25]]",1.0
957,"[[2, 4, 7, 8, 16, 17, 18], [3, 4, 6, 8, 10, 12, 15], [0, 4, 7, 8, 16, 17, 18], [1, 4, 6, 8, 10, 12, 15], [0, 1, 2, 3, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18], [4, 8, 9, 11, 13, 14], [1, 3, 4, 8, 10, 12, 15], [0, 2, 4, 8, 16, 17, 18], [0, 1, 2, 3, 4, 5, 6, 7, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18], [4, 5, 8, 11, 13, 14], [1, 3, 4, 6, 8, 12, 15], [4, 5, 8, 9, 13, 14], [1, 3, 4, 6, 8, 10, 15], [4, 5, 8, 9, 11, 14], [4, 5, 8, 9, 11, 13], [1, 3, 4, 6, 8, 10, 12], [0, 2, 4, 7, 8, 17, 18], [0, 2, 4, 7, 8, 16, 18], [0, 2, 4, 7, 8, 16, 17]]",1.0
958,"[[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 13, 16, 17, 18, 20, 21, 22, 23, 24, 25, 26, 28, 29, 33, 36, 37, 39, 40], [0, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 13, 16, 17, 18, 20, 21, 22, 23, 24, 25, 26, 28, 29, 33, 36, 37, 39, 40], [0, 1, 3, 4, 5, 6, 7, 8, 9, 10, 11, 13, 16, 17, 18, 20, 21, 22, 23, 24, 25, 26, 28, 29, 33, 36, 37, 39, 40], [0, 1, 2, 4, 5, 6, 7, 8, 9, 10, 11, 13, 16, 17, 18, 20, 21, 22, 23, 24, 25, 26, 28, 29, 33, 36, 37, 39, 40], [0, 1, 2, 3, 5, 6, 7, 8, 9, 10, 11, 13, 16, 17, 18, 20, 21, 22, 23, 24, 25, 26, 28, 29, 33, 36, 37, 39, 40], [0, 1, 2, 3, 4, 6, 7, 8, 9, 10, 11, 13, 16, 17, 18, 20, 21, 22, 23, 24, 25, 26, 28, 29, 33, 36, 37, 39, 40], [0, 1, 2, 3, 4, 5, 7, 8, 9, 10, 11, 13, 16, 17, 18, 20, 21, 22, 23, 24, 25, 26, 28, 29, 33, 36, 37, 39, 40], [0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 13, 16, 17, 18, 20, 21, 22, 23, 24, 25, 26, 28, 29, 33, 36, 37, 39, 40], [0, 1, 2, 3, 4, 5, 6, 7, 9, 10, 11, 13, 16, 17, 18, 20, 21, 22, 23, 24, 25, 26, 28, 29, 33, 36, 37, 39, 40], [0, 1, 2, 3, 4, 5, 6, 7, 8, 10, 11, 13, 16, 17, 18, 20, 21, 22, 23, 24, 25, 26, 28, 29, 33, 36, 37, 39, 40], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 11, 13, 16, 17, 18, 20, 21, 22, 23, 24, 25, 26, 28, 29, 33, 36, 37, 39, 40], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 13, 16, 17, 18, 20, 21, 22, 23, 24, 25, 26, 28, 29, 33, 36, 37, 39, 40], [22, 24, 32, 34, 35], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 16, 17, 18, 20, 21, 22, 23, 24, 25, 26, 28, 29, 33, 36, 37, 39, 40], [15, 22, 24, 30, 38], [14, 22, 24, 30, 38], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 13, 17, 18, 20, 21, 22, 23, 24, 25, 26, 28, 29, 33, 36, 37, 39, 40], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 13, 16, 18, 20, 21, 22, 23, 24, 25, 26, 28, 29, 33, 36, 37, 39, 40], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 13, 16, 17, 20, 21, 22, 23, 24, 25, 26, 28, 29, 33, 36, 37, 39, 40], [22, 24, 27, 31, 32, 38], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 13, 16, 17, 18, 21, 22, 23, 24, 25, 26, 28, 29, 33, 36, 37, 39, 40], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 13, 16, 17, 18, 20, 22, 23, 24, 25, 26, 28, 29, 33, 36, 37, 39, 40], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 13, 16, 17, 18, 20, 21, 22, 24, 25, 26, 28, 29, 33, 36, 37, 39, 40], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 13, 16, 17, 18, 20, 21, 22, 23, 24, 26, 28, 29, 33, 36, 37, 39, 40], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 13, 16, 17, 18, 20, 21, 22, 23, 24, 25, 28, 29, 33, 36, 37, 39, 40], [19, 22, 24, 31, 38], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 13, 16, 17, 18, 20, 21, 22, 23, 24, 25, 26, 29, 33, 36, 37, 39, 40], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 13, 16, 17, 18, 20, 21, 22, 23, 24, 25, 26, 28, 33, 36, 37, 39, 40], [14, 15, 22, 24, 38], [19, 22, 24, 27, 38], [12, 19, 22, 24, 34, 35], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 13, 16, 17, 18, 20, 21, 22, 23, 24, 25, 26, 28, 29, 36, 37, 39, 40], [12, 22, 24, 32, 35], [12, 22, 24, 32, 34], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 13, 16, 17, 18, 20, 21, 22, 23, 24, 25, 26, 28, 29, 33, 37, 39, 40], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 13, 16, 17, 18, 20, 21, 22, 23, 24, 25, 26, 28, 29, 33, 36, 39, 40], [14, 15, 19, 22, 24, 27, 30, 31], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 13, 16, 17, 18, 20, 21, 22, 23, 24, 25, 26, 28, 29, 33, 36, 37, 40], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 13, 16, 17, 18, 20, 21, 22, 23, 24, 25, 26, 28, 29, 33, 36, 37, 39]]",1.0
959,"[[10, 15, 17, 18, 20, 21], [2, 9, 12, 16, 18], [1, 9, 12, 16, 18], [5, 6, 7, 11, 18, 19], [8, 13, 14, 18], [3, 6, 7, 11, 18, 19], [3, 5, 7, 11, 18, 19], [3, 5, 6, 11, 18, 19], [4, 13, 14, 18], [1, 2, 12, 16, 18], [0, 15, 17, 18, 20, 21], [3, 5, 6, 7, 18, 19], [1, 2, 9, 16, 18], [4, 8, 14, 18], [4, 8, 13, 18], [0, 10, 17, 18, 20, 21], [1, 2, 9, 12, 18], [0, 10, 15, 18, 20, 21], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 19, 20, 21], [3, 5, 6, 7, 11, 18], [0, 10, 15, 17, 18, 21], [0, 10, 15, 17, 18, 20]]",1.0
960,"[[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17], [0, 2, 8, 9, 17], [0, 1, 8, 9, 17], [0, 4, 7, 14, 15], [0, 3, 7, 14, 15], [0, 6, 10, 11, 12, 13, 16], [0, 5, 10, 11, 12, 13, 14, 16], [0, 3, 4, 14, 15], [0, 1, 2, 9, 17], [0, 1, 2, 8, 17], [0, 5, 6, 11, 12, 13, 16], [0, 5, 6, 10, 12, 13, 16], [0, 5, 6, 10, 11, 13, 16], [0, 5, 6, 10, 11, 12, 16], [0, 3, 4, 6, 7, 15], [0, 3, 4, 7, 14], [0, 5, 6, 10, 11, 12, 13], [0, 1, 2, 8, 9]]",1.0
